year,coo_name,coo,coo_iso,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2015,Iraq,IRQ,IRQ,Egypt,ARE,EGY,4347,2844,68,0,0,0,0,,0
2015,Jordan,JOR,JOR,Egypt,ARE,EGY,0,5,0,0,0,0,0,,0
2015,Kenya,KEN,KEN,Egypt,ARE,EGY,7,0,0,0,0,0,0,,0
2015,Liberia,LBR,LBR,Egypt,ARE,EGY,0,7,0,0,0,0,0,,0
2015,Libya,LBY,LBY,Egypt,ARE,EGY,0,5,0,0,0,0,0,,0
2015,Sri Lanka,LKA,LKA,Egypt,ARE,EGY,5,6,0,0,0,0,0,,0
2015,Madagascar,MAD,MDG,Egypt,ARE,EGY,0,5,0,0,0,0,0,,0
2015,Mali,MLI,MLI,Egypt,ARE,EGY,9,5,0,0,0,0,0,,0
2015,Morocco,MOR,MAR,Egypt,ARE,EGY,0,7,0,0,0,0,0,,0
2015,Myanmar,MYA,MMR,Egypt,ARE,EGY,0,5,0,0,0,0,0,,0
2015,Niger,NGR,NER,Egypt,ARE,EGY,0,8,0,0,0,0,0,,0
2015,Nigeria,NIG,NGA,Egypt,ARE,EGY,5,1940,0,0,0,0,0,,0
2015,Russian Federation,RUS,RUS,Egypt,ARE,EGY,19,91,0,0,0,0,0,,0
2015,Rwanda,RWA,RWA,Egypt,ARE,EGY,5,0,0,0,0,0,0,,0
2015,Senegal,SEN,SEN,Egypt,ARE,EGY,0,7,0,0,0,0,0,,0
2015,Sierra Leone,SLE,SLE,Egypt,ARE,EGY,0,12,0,0,0,0,0,,0
2015,Somalia,SOM,SOM,Egypt,ARE,EGY,4491,3191,0,0,0,0,0,,0
2015,Sudan,SUD,SDN,Egypt,ARE,EGY,11296,17316,13,0,0,0,0,,0
2015,South Sudan,SSD,SSD,Egypt,ARE,EGY,1686,2461,0,0,0,0,0,,0
2015,Syrian Arab Rep.,SYR,SYR,Egypt,ARE,EGY,117635,0,0,0,0,0,0,,0
2015,Tajikistan,TJK,TJK,Egypt,ARE,EGY,11,19,0,0,0,0,0,,0
2015,Turkmenistan,TKM,TKM,Egypt,ARE,EGY,5,12,0,0,0,0,0,,0
2015,Togo,TOG,TGO,Egypt,ARE,EGY,0,5,0,0,0,0,0,,0
2015,Uganda,UGA,UGA,Egypt,ARE,EGY,9,30,0,0,0,0,0,,0
2015,Uzbekistan,UZB,UZB,Egypt,ARE,EGY,0,94,0,0,0,0,0,,0
2015,Yemen,YEM,YEM,Egypt,ARE,EGY,54,1328,0,0,0,0,0,,0
2015,Zimbabwe,ZIM,ZWE,Egypt,ARE,EGY,9,11,0,0,0,0,0,,0
2015,Stateless,STA,XXA,Egypt,ARE,EGY,0,5,0,0,0,22,0,,0
2015,Unknown,UKN,UNK,Egypt,ARE,EGY,0,5,0,0,0,0,0,,0
2015,Afghanistan,AFG,AFG,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2015,Albania,ALB,ALB,Argentina,ARG,ARG,20,0,0,0,0,0,0,,0
2015,Algeria,ALG,DZA,Argentina,ARG,ARG,34,0,0,0,0,0,0,,0
2015,Angola,ANG,AGO,Argentina,ARG,ARG,14,0,0,0,0,0,0,,0
2015,Egypt,ARE,EGY,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2015,Armenia,ARM,ARM,Argentina,ARG,ARG,79,35,0,0,0,0,0,,0
2015,Burundi,BDI,BDI,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2015,Bangladesh,BGD,BGD,Argentina,ARG,ARG,5,5,0,0,0,0,0,,0
2015,Bolivia (Plurinational State of),BOL,BOL,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2015,Brazil,BRA,BRA,Argentina,ARG,ARG,0,5,0,0,0,0,0,,0
2015,Bosnia and Herzegovina,BSN,BIH,Argentina,ARG,ARG,6,0,0,0,0,0,0,,0
2015,Chile,CHL,CHL,Argentina,ARG,ARG,36,5,0,0,0,0,0,,0
2015,Cameroon,CMR,CMR,Argentina,ARG,ARG,6,5,0,0,0,0,0,,0
2015,Congo,COB,COG,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2015,Dem. Rep. of the Congo,COD,COD,Argentina,ARG,ARG,23,0,0,0,0,0,0,,0
2015,Colombia,COL,COL,Argentina,ARG,ARG,541,107,9,0,0,0,0,,0
2015,Costa Rica,COS,CRI,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2015,Cuba,CUB,CUB,Argentina,ARG,ARG,265,127,0,0,0,0,0,,0
2015,Dominican Rep.,DOM,DOM,Argentina,ARG,ARG,0,51,0,0,0,0,0,,0
2015,Ecuador,ECU,ECU,Argentina,ARG,ARG,17,0,0,0,0,0,0,,0
2015,Ethiopia,ETH,ETH,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2015,Palestinian,GAZ,PSE,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2015,Georgia,GEO,GEO,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2015,Ghana,GHA,GHA,Argentina,ARG,ARG,42,55,0,0,0,0,0,,0
2015,Guinea-Bissau,GNB,GNB,Argentina,ARG,ARG,15,0,0,0,0,0,0,,0
2015,Guinea,GUI,GIN,Argentina,ARG,ARG,8,5,0,0,0,0,0,,0
2015,Haiti,HAI,HTI,Argentina,ARG,ARG,65,87,0,0,0,0,0,,0
2015,Honduras,HON,HND,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2015,Cote d'Ivoire,ICO,CIV,Argentina,ARG,ARG,21,5,0,0,0,0,0,,0
2015,India,IND,IND,Argentina,ARG,ARG,23,31,0,0,0,0,0,,0
2015,Iran (Islamic Rep. of),IRN,IRN,Argentina,ARG,ARG,22,0,0,0,0,0,0,,0
2015,Iraq,IRQ,IRQ,Argentina,ARG,ARG,18,5,0,0,0,0,0,,0
2015,Kazakhstan,KAZ,KAZ,Argentina,ARG,ARG,18,0,0,0,0,0,0,,0
2015,Kyrgyzstan,KGZ,KGZ,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2015,Liberia,LBR,LBR,Argentina,ARG,ARG,51,0,0,0,0,0,0,,0
2015,Sri Lanka,LKA,LKA,Argentina,ARG,ARG,37,0,0,0,0,0,0,,0
2015,North Macedonia,MCD,MKD,Argentina,ARG,ARG,9,0,0,0,0,0,0,,0
2015,Mexico,MEX,MEX,Argentina,ARG,ARG,0,5,0,0,0,0,0,,0
2015,Mali,MLI,MLI,Argentina,ARG,ARG,11,0,0,0,0,0,0,,0
2015,Nigeria,NIG,NGA,Argentina,ARG,ARG,44,17,0,0,0,0,0,,0
2015,Pakistan,PAK,PAK,Argentina,ARG,ARG,33,5,0,0,0,0,0,,0
2015,Paraguay,PAR,PRY,Argentina,ARG,ARG,8,10,0,0,0,0,0,,0
2015,Peru,PER,PER,Argentina,ARG,ARG,548,18,0,0,0,0,0,,0
2015,Romania,ROM,ROU,Argentina,ARG,ARG,51,0,0,0,0,0,0,,0
2015,Russian Federation,RUS,RUS,Argentina,ARG,ARG,62,34,0,0,0,0,0,,0
2015,El Salvador,SAL,SLV,Argentina,ARG,ARG,13,5,0,0,0,0,0,,0
2015,Senegal,SEN,SEN,Argentina,ARG,ARG,47,179,0,0,0,0,0,,0
2015,Sierra Leone,SLE,SLE,Argentina,ARG,ARG,39,0,0,0,0,0,0,,0
2015,Somalia,SOM,SOM,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2015,Spain,SPA,ESP,Argentina,ARG,ARG,0,5,0,0,0,0,0,,0
2015,Sudan,SUD,SDN,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2015,Syrian Arab Rep.,SYR,SYR,Argentina,ARG,ARG,276,98,0,0,0,0,0,,0
2015,Türkiye,TUR,TUR,Argentina,ARG,ARG,13,0,0,0,0,0,0,,0
2015,Ukraine,UKR,UKR,Argentina,ARG,ARG,44,146,0,0,0,0,0,,0
2015,United States of America,USA,USA,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2015,Venezuela (Bolivarian Republic of),VEN,VEN,Argentina,ARG,ARG,0,5,0,0,0,0,0,,0
2015,Yemen,YEM,YEM,Argentina,ARG,ARG,15,0,0,0,0,0,0,,0
2015,Stateless,STA,XXA,Argentina,ARG,ARG,6,7,0,0,0,0,0,,0
2015,Unknown,UKN,UNK,Argentina,ARG,ARG,532,0,0,0,0,0,0,,0
2015,Azerbaijan,AZE,AZE,Armenia,ARM,ARM,1501,0,0,0,0,0,0,,0
2015,Palestinian,GAZ,PSE,Armenia,ARM,ARM,6,0,0,0,0,0,0,,0
2015,Georgia,GEO,GEO,Armenia,ARM,ARM,8,0,0,0,0,0,0,,0
2015,Guinea,GUI,GIN,Armenia,ARM,ARM,0,6,0,0,0,0,0,,0
2015,Cote d'Ivoire,ICO,CIV,Armenia,ARM,ARM,6,0,0,0,0,0,0,,0
2015,Iran (Islamic Rep. of),IRN,IRN,Armenia,ARM,ARM,30,22,0,0,0,0,0,,0
2015,Iraq,IRQ,IRQ,Armenia,ARM,ARM,1019,12,0,0,0,0,0,,0
2015,Lebanon,LEB,LBN,Armenia,ARM,ARM,19,0,0,0,0,0,0,,0
2015,Syrian Arab Rep.,SYR,SYR,Armenia,ARM,ARM,16611,11,0,0,0,0,0,,0
2015,Ukraine,UKR,UKR,Armenia,ARM,ARM,109,0,0,0,0,0,0,,0
2015,Yemen,YEM,YEM,Armenia,ARM,ARM,5,0,0,0,0,0,0,,0
2015,Stateless,STA,XXA,Armenia,ARM,ARM,0,0,0,0,0,311,0,,0
2015,Afghanistan,AFG,AFG,Australia,AUL,AUS,7785,1422,0,0,0,0,0,,0
2015,Albania,ALB,ALB,Australia,AUL,AUS,66,41,0,0,0,0,0,,0
2015,Algeria,ALG,DZA,Australia,AUL,AUS,12,10,0,0,0,0,0,,0
2015,Andorra,AND,AND,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Egypt,ARE,EGY,Australia,AUL,AUS,1507,287,0,0,0,0,0,,0
2015,Argentina,ARG,ARG,Australia,AUL,AUS,0,6,0,0,0,0,0,,0
2015,Armenia,ARM,ARM,Australia,AUL,AUS,5,0,0,0,0,0,0,,0
2015,Azerbaijan,AZE,AZE,Australia,AUL,AUS,0,8,0,0,0,0,0,,0
2015,Bahrain,BAH,BHR,Australia,AUL,AUS,92,14,0,0,0,0,0,,0
2015,Burundi,BDI,BDI,Australia,AUL,AUS,31,33,0,0,0,0,0,,0
2015,Bangladesh,BGD,BGD,Australia,AUL,AUS,380,687,0,0,0,0,0,,0
2015,Bhutan,BHU,BTN,Australia,AUL,AUS,5,5,0,0,0,0,0,,0
2015,Burkina Faso,BKF,BFA,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Belarus,BLR,BLR,Australia,AUL,AUS,5,5,0,0,0,0,0,,0
2015,Brazil,BRA,BRA,Australia,AUL,AUS,5,15,0,0,0,0,0,,0
2015,Brunei Darussalam,BRU,BRN,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Bosnia and Herzegovina,BSN,BIH,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Cambodia,CAM,KHM,Australia,AUL,AUS,22,57,0,0,0,0,0,,0
2015,Canada,CAN,CAN,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Chad,CHD,TCD,Australia,AUL,AUS,5,0,0,0,0,0,0,,0
2015,China,CHI,CHN,Australia,AUL,AUS,2955,2178,0,0,0,0,0,,0
2015,Chile,CHL,CHL,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Cameroon,CMR,CMR,Australia,AUL,AUS,55,19,0,0,0,0,0,,0
2015,Congo,COB,COG,Australia,AUL,AUS,12,5,0,0,0,0,0,,0
2015,Dem. Rep. of the Congo,COD,COD,Australia,AUL,AUS,26,37,0,0,0,0,0,,0
2015,Colombia,COL,COL,Australia,AUL,AUS,132,49,0,0,0,0,0,,0
2015,Cuba,CUB,CUB,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Cyprus,CYP,CYP,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Czechia,CZE,CZE,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Denmark,DEN,DNK,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Djibouti,DJB,DJI,Australia,AUL,AUS,5,5,0,0,0,0,0,,0
2015,Dominica,DMA,DMA,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Eritrea,ERT,ERI,Australia,AUL,AUS,105,29,0,0,0,0,0,,0
2015,Estonia,EST,EST,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Ethiopia,ETH,ETH,Australia,AUL,AUS,231,158,0,0,0,0,0,,0
2015,Fiji,FIJ,FJI,Australia,AUL,AUS,379,316,0,0,0,0,0,,0
2015,France,FRA,FRA,Australia,AUL,AUS,5,5,0,0,0,0,0,,0
2015,Gambia,GAM,GMB,Australia,AUL,AUS,5,10,0,0,0,0,0,,0
2015,Palestinian,GAZ,PSE,Australia,AUL,AUS,249,89,0,0,0,0,0,,0
2015,United Kingdom of Great Britain and Northern Ireland,GBR,GBR,Australia,AUL,AUS,6,27,0,0,0,0,0,,0
2015,Georgia,GEO,GEO,Australia,AUL,AUS,14,12,0,0,0,0,0,,0
2015,Germany,GFR,DEU,Australia,AUL,AUS,5,5,0,0,0,0,0,,0
2015,Ghana,GHA,GHA,Australia,AUL,AUS,31,51,0,0,0,0,0,,0
2015,Greece,GRE,GRC,Australia,AUL,AUS,5,8,0,0,0,0,0,,0
2015,Guatemala,GUA,GTM,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Guinea,GUI,GIN,Australia,AUL,AUS,9,10,0,0,0,0,0,,0
2015,"China, Hong Kong SAR",HKG,HKG,Australia,AUL,AUS,0,59,0,0,0,0,0,,0
2015,Honduras,HON,HND,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Croatia,HRV,HRV,Australia,AUL,AUS,5,0,0,0,0,0,0,,0
2015,Hungary,HUN,HUN,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Cote d'Ivoire,ICO,CIV,Australia,AUL,AUS,7,0,0,0,0,0,0,,0
2015,India,IND,IND,Australia,AUL,AUS,337,944,0,0,0,0,0,,0
2015,Indonesia,INS,IDN,Australia,AUL,AUS,226,268,0,0,0,0,0,,0
2015,Ireland,IRE,IRL,Australia,AUL,AUS,0,15,0,0,0,0,0,,0
2015,Iran (Islamic Rep. of),IRN,IRN,Australia,AUL,AUS,5201,1549,0,0,0,0,0,,0
2015,Iraq,IRQ,IRQ,Australia,AUL,AUS,2925,1317,0,0,0,0,0,,0
2015,Israel,ISR,ISR,Australia,AUL,AUS,27,26,0,0,0,0,0,,0
2015,Italy,ITA,ITA,Australia,AUL,AUS,5,19,0,0,0,0,0,,0
2015,Jamaica,JAM,JAM,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Jordan,JOR,JOR,Australia,AUL,AUS,115,91,0,0,0,0,0,,0
2015,Japan,JPN,JPN,Australia,AUL,AUS,7,5,0,0,0,0,0,,0
2015,Kazakhstan,KAZ,KAZ,Australia,AUL,AUS,5,5,0,0,0,0,0,,0
2015,Kenya,KEN,KEN,Australia,AUL,AUS,81,64,0,0,0,0,0,,0
2015,Kyrgyzstan,KGZ,KGZ,Australia,AUL,AUS,9,20,0,0,0,0,0,,0
2015,Kiribati,KIR,KIR,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Rep. of Korea,KOR,KOR,Australia,AUL,AUS,46,111,0,0,0,0,0,,0
2015,Dem. People's Rep. of Korea,KRN,PRK,Australia,AUL,AUS,26,0,0,0,0,0,0,,0
2015,Kuwait,KUW,KWT,Australia,AUL,AUS,41,8,0,0,0,0,0,,0
2015,Lao People's Dem. Rep.,LAO,LAO,Australia,AUL,AUS,5,5,0,0,0,0,0,,0
2015,Liberia,LBR,LBR,Australia,AUL,AUS,27,18,0,0,0,0,0,,0
2015,Libya,LBY,LBY,Australia,AUL,AUS,626,401,0,0,0,0,0,,0
2015,Lebanon,LEB,LBN,Australia,AUL,AUS,485,325,0,0,0,0,0,,0
2015,Sri Lanka,LKA,LKA,Australia,AUL,AUS,3556,2173,0,0,0,0,0,,0
2015,Latvia,LVA,LVA,Australia,AUL,AUS,6,5,0,0,0,0,0,,0
2015,"China, Macao SAR",MAC,MAC,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,North Macedonia,MCD,MKD,Australia,AUL,AUS,5,8,0,0,0,0,0,,0
2015,Rep. of Moldova,MDA,MDA,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Maldives,MDV,MDV,Australia,AUL,AUS,10,5,0,0,0,0,0,,0
2015,Mexico,MEX,MEX,Australia,AUL,AUS,5,9,0,0,0,0,0,,0
2015,Mali,MLI,MLI,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Malaysia,MLS,MYS,Australia,AUL,AUS,123,2549,0,0,0,0,0,,0
2015,Malawi,MLW,MWI,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Mongolia,MNG,MNG,Australia,AUL,AUS,46,41,0,0,0,0,0,,0
2015,Morocco,MOR,MAR,Australia,AUL,AUS,19,5,0,0,0,0,0,,0
2015,Mozambique,MOZ,MOZ,Australia,AUL,AUS,5,0,0,0,0,0,0,,0
2015,Malta,MTA,MLT,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Mauritius,MTS,MUS,Australia,AUL,AUS,7,41,0,0,0,0,0,,0
2015,Myanmar,MYA,MMR,Australia,AUL,AUS,495,69,0,0,0,0,0,,0
2015,Nepal,NEP,NPL,Australia,AUL,AUS,199,329,0,0,0,0,0,,0
2015,Nigeria,NIG,NGA,Australia,AUL,AUS,148,161,0,0,0,0,0,,0
2015,New Zealand,NZL,NZL,Australia,AUL,AUS,8,7,0,0,0,0,0,,0
2015,Oman,OMN,OMN,Australia,AUL,AUS,5,5,0,0,0,0,0,,0
2015,Pakistan,PAK,PAK,Australia,AUL,AUS,3333,1605,0,0,0,0,0,,0
2015,Peru,PER,PER,Australia,AUL,AUS,6,22,0,0,0,0,0,,0
2015,Philippines,PHI,PHL,Australia,AUL,AUS,34,91,0,0,0,0,0,,0
2015,Papua New Guinea,PNG,PNG,Australia,AUL,AUS,335,176,0,0,0,0,0,,0
2015,Poland,POL,POL,Australia,AUL,AUS,0,7,0,0,0,0,0,,0
2015,Qatar,QAT,QAT,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Romania,ROM,ROU,Australia,AUL,AUS,10,10,0,0,0,0,0,,0
2015,South Africa,RSA,ZAF,Australia,AUL,AUS,35,57,0,0,0,0,0,,0
2015,Russian Federation,RUS,RUS,Australia,AUL,AUS,56,40,0,0,0,0,0,,0
2015,Rwanda,RWA,RWA,Australia,AUL,AUS,36,55,0,0,0,0,0,,0
2015,El Salvador,SAL,SLV,Australia,AUL,AUS,5,13,0,0,0,0,0,,0
2015,Saudi Arabia,SAU,SAU,Australia,AUL,AUS,70,46,0,0,0,0,0,,0
2015,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,Australia,AUL,AUS,10,6,0,0,0,0,0,,0
2015,Senegal,SEN,SEN,Australia,AUL,AUS,5,0,0,0,0,0,0,,0
2015,Seychelles,SEY,SYC,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Singapore,SIN,SGP,Australia,AUL,AUS,0,14,0,0,0,0,0,,0
2015,Sierra Leone,SLE,SLE,Australia,AUL,AUS,38,14,0,0,0,0,0,,0
2015,Solomon Islands,SOL,SLB,Australia,AUL,AUS,22,32,0,0,0,0,0,,0
2015,Somalia,SOM,SOM,Australia,AUL,AUS,71,54,0,0,0,0,0,,0
2015,Viet Nam,SRV,VNM,Australia,AUL,AUS,94,507,0,0,0,0,0,,0
2015,Sudan,SUD,SDN,Australia,AUL,AUS,58,46,0,0,0,0,0,,0
2015,South Sudan,SSD,SSD,Australia,AUL,AUS,0,11,0,0,0,0,0,,0
2015,Sweden,SWE,SWE,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2015,Syrian Arab Rep.,SYR,SYR,Australia,AUL,AUS,301,134,0,0,0,0,0,,0
2015,United Rep. of Tanzania,TAN,TZA,Australia,AUL,AUS,12,11,0,0,0,0,0,,0
2015,Thailand,THA,THA,Australia,AUL,AUS,15,124,0,0,0,0,0,,0
