year,coo_name,coo,coo_iso,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2023,Guinea,GUI,GIN,Egypt,ARE,EGY,11,77,0,0,0,0,0,,0
2023,India,IND,IND,Egypt,ARE,EGY,0,5,0,0,0,0,0,,0
2023,Iran (Islamic Rep. of),IRN,IRN,Egypt,ARE,EGY,0,5,0,0,0,0,0,,0
2023,Iraq,IRQ,IRQ,Egypt,ARE,EGY,4374,1188,0,0,0,0,0,,0
2023,Jordan,JOR,JOR,Egypt,ARE,EGY,8,8,0,0,0,0,0,,0
2023,Kenya,KEN,KEN,Egypt,ARE,EGY,13,6,0,0,0,0,0,,0
2023,Libya,LBY,LBY,Egypt,ARE,EGY,5,6,0,0,0,0,0,,0
2023,Lebanon,LEB,LBN,Egypt,ARE,EGY,0,5,0,0,0,0,0,,0
2023,Mali,MLI,MLI,Egypt,ARE,EGY,0,6,0,0,0,0,0,,0
2023,Nigeria,NIG,NGA,Egypt,ARE,EGY,31,229,0,0,0,0,0,,0
2023,Pakistan,PAK,PAK,Egypt,ARE,EGY,0,6,0,0,0,0,0,,0
2023,Russian Federation,RUS,RUS,Egypt,ARE,EGY,9,9,0,0,0,0,0,,0
2023,Rwanda,RWA,RWA,Egypt,ARE,EGY,5,0,0,0,0,0,0,,0
2023,Saudi Arabia,SAU,SAU,Egypt,ARE,EGY,5,14,0,0,0,0,0,,0
2023,Sierra Leone,SLE,SLE,Egypt,ARE,EGY,5,5,0,0,0,0,0,,0
2023,Somalia,SOM,SOM,Egypt,ARE,EGY,4672,2700,5,0,0,0,0,,0
2023,Sudan,SUD,SDN,Egypt,ARE,EGY,26213,181620,0,0,0,0,0,,0
2023,South Sudan,SSD,SSD,Egypt,ARE,EGY,25089,12826,0,0,0,0,0,,0
2023,Syrian Arab Rep.,SYR,SYR,Egypt,ARE,EGY,153756,0,836,0,0,0,0,,0
2023,United Rep. of Tanzania,TAN,TZA,Egypt,ARE,EGY,5,0,0,0,0,0,0,,0
2023,Tajikistan,TJK,TJK,Egypt,ARE,EGY,13,5,0,0,0,0,0,,0
2023,Turkmenistan,TKM,TKM,Egypt,ARE,EGY,5,0,0,0,0,0,0,,0
2023,Türkiye,TUR,TUR,Egypt,ARE,EGY,0,326,0,0,0,0,0,,0
2023,Uganda,UGA,UGA,Egypt,ARE,EGY,15,9,0,0,0,0,0,,0
2023,Ukraine,UKR,UKR,Egypt,ARE,EGY,0,9,0,0,0,0,0,,0
2023,Uzbekistan,UZB,UZB,Egypt,ARE,EGY,0,5,0,0,0,0,0,,0
2023,Yemen,YEM,YEM,Egypt,ARE,EGY,179,8266,0,0,0,0,0,,0
2023,Zimbabwe,ZIM,ZWE,Egypt,ARE,EGY,41,5,0,0,0,0,0,,0
2023,Stateless,STA,XXA,Egypt,ARE,EGY,5,0,0,0,0,10,0,,0
2023,Unknown,UKN,UNK,Egypt,ARE,EGY,0,6,0,0,0,0,0,,0
2023,Afghanistan,AFG,AFG,Argentina,ARG,ARG,19,10,0,0,0,0,0,,0
2023,Albania,ALB,ALB,Argentina,ARG,ARG,18,0,0,0,0,0,0,,0
2023,Algeria,ALG,DZA,Argentina,ARG,ARG,31,8,0,0,0,0,0,,0
2023,Angola,ANG,AGO,Argentina,ARG,ARG,14,10,0,0,0,0,0,,0
2023,Egypt,ARE,EGY,Argentina,ARG,ARG,5,18,0,0,0,0,0,,0
2023,Armenia,ARM,ARM,Argentina,ARG,ARG,77,160,0,0,0,0,0,,0
2023,Burundi,BDI,BDI,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2023,Bangladesh,BGD,BGD,Argentina,ARG,ARG,5,58,0,0,0,0,0,,0
2023,Belarus,BLR,BLR,Argentina,ARG,ARG,0,40,0,0,0,0,0,,0
2023,Bolivia (Plurinational State of),BOL,BOL,Argentina,ARG,ARG,56,24,0,0,0,0,0,,0
2023,Brazil,BRA,BRA,Argentina,ARG,ARG,0,12,0,0,0,0,0,,0
2023,Bosnia and Herzegovina,BSN,BIH,Argentina,ARG,ARG,6,0,0,0,0,0,0,,0
2023,China,CHI,CHN,Argentina,ARG,ARG,0,100,0,0,0,0,0,,0
2023,Chile,CHL,CHL,Argentina,ARG,ARG,34,5,0,0,0,0,0,,0
2023,Cameroon,CMR,CMR,Argentina,ARG,ARG,11,26,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,COD,COD,Argentina,ARG,ARG,26,27,0,0,0,0,0,,0
2023,Colombia,COL,COL,Argentina,ARG,ARG,564,188,0,0,0,0,0,,0
2023,Costa Rica,COS,CRI,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2023,Cuba,CUB,CUB,Argentina,ARG,ARG,266,631,0,0,0,0,0,,0
2023,Dominican Rep.,DOM,DOM,Argentina,ARG,ARG,16,240,0,0,0,0,0,,0
2023,Ecuador,ECU,ECU,Argentina,ARG,ARG,16,21,0,0,0,0,0,,0
2023,Eritrea,ERT,ERI,Argentina,ARG,ARG,12,0,0,0,0,0,0,,0
2023,Ethiopia,ETH,ETH,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2023,Gambia,GAM,GMB,Argentina,ARG,ARG,0,5,0,0,0,0,0,,0
2023,Palestinian,GAZ,PSE,Argentina,ARG,ARG,23,6,0,0,0,0,0,,0
2023,Georgia,GEO,GEO,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2023,Ghana,GHA,GHA,Argentina,ARG,ARG,36,119,0,0,0,0,0,,0
2023,Guinea-Bissau,GNB,GNB,Argentina,ARG,ARG,8,5,0,0,0,0,0,,0
2023,Guatemala,GUA,GTM,Argentina,ARG,ARG,9,0,0,0,0,0,0,,0
2023,Guinea,GUI,GIN,Argentina,ARG,ARG,10,9,0,0,0,0,0,,0
2023,Haiti,HAI,HTI,Argentina,ARG,ARG,84,384,0,0,0,0,0,,0
2023,Honduras,HON,HND,Argentina,ARG,ARG,5,5,0,0,0,0,0,,0
2023,Hungary,HUN,HUN,Argentina,ARG,ARG,0,5,0,0,0,0,0,,0
2023,Cote d'Ivoire,ICO,CIV,Argentina,ARG,ARG,19,5,0,0,0,0,0,,0
2023,India,IND,IND,Argentina,ARG,ARG,23,91,0,0,0,0,0,,0
2023,Iran (Islamic Rep. of),IRN,IRN,Argentina,ARG,ARG,31,0,0,0,0,0,0,,0
2023,Iraq,IRQ,IRQ,Argentina,ARG,ARG,26,0,0,0,0,0,0,,0
2023,Jamaica,JAM,JAM,Argentina,ARG,ARG,15,0,0,0,0,0,0,,0
2023,Jordan,JOR,JOR,Argentina,ARG,ARG,7,0,0,0,0,0,0,,0
2023,Kazakhstan,KAZ,KAZ,Argentina,ARG,ARG,19,24,0,0,0,0,0,,0
2023,Kyrgyzstan,KGZ,KGZ,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2023,Liberia,LBR,LBR,Argentina,ARG,ARG,42,0,0,0,0,0,0,,0
2023,Libya,LBY,LBY,Argentina,ARG,ARG,6,0,0,0,0,0,0,,0
2023,Lebanon,LEB,LBN,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2023,Sri Lanka,LKA,LKA,Argentina,ARG,ARG,36,0,0,0,0,0,0,,0
2023,North Macedonia,MCD,MKD,Argentina,ARG,ARG,9,0,0,0,0,0,0,,0
2023,Mexico,MEX,MEX,Argentina,ARG,ARG,0,5,0,0,0,0,0,,0
2023,Mali,MLI,MLI,Argentina,ARG,ARG,9,0,0,0,0,0,0,,0
2023,Morocco,MOR,MAR,Argentina,ARG,ARG,0,20,0,0,0,0,0,,0
2023,Nepal,NEP,NPL,Argentina,ARG,ARG,0,5,0,0,0,0,0,,0
2023,Nicaragua,NIC,NIC,Argentina,ARG,ARG,18,19,0,0,0,0,0,,0
2023,Nigeria,NIG,NGA,Argentina,ARG,ARG,42,44,0,0,0,0,0,,0
2023,Pakistan,PAK,PAK,Argentina,ARG,ARG,41,21,0,0,0,0,0,,0
2023,Paraguay,PAR,PRY,Argentina,ARG,ARG,21,16,0,0,0,0,0,,0
2023,Peru,PER,PER,Argentina,ARG,ARG,547,64,0,0,0,0,0,,0
2023,Philippines,PHI,PHL,Argentina,ARG,ARG,0,5,0,0,0,0,0,,0
2023,Romania,ROM,ROU,Argentina,ARG,ARG,51,0,0,0,0,0,0,,0
2023,South Africa,RSA,ZAF,Argentina,ARG,ARG,0,5,0,0,0,0,0,,0
2023,Russian Federation,RUS,RUS,Argentina,ARG,ARG,107,1772,0,0,0,0,0,,0
2023,El Salvador,SAL,SLV,Argentina,ARG,ARG,50,32,0,0,0,0,0,,0
2023,Senegal,SEN,SEN,Argentina,ARG,ARG,43,799,0,0,0,0,0,,0
2023,Sierra Leone,SLE,SLE,Argentina,ARG,ARG,37,0,0,0,0,0,0,,0
2023,Somalia,SOM,SOM,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2023,Spain,SPA,ESP,Argentina,ARG,ARG,0,10,0,0,0,0,0,,0
2023,Sudan,SUD,SDN,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2023,Syrian Arab Rep.,SYR,SYR,Argentina,ARG,ARG,402,93,0,0,0,0,459,,0
2023,Türkiye,TUR,TUR,Argentina,ARG,ARG,7,0,0,0,0,0,0,,0
2023,Ukraine,UKR,UKR,Argentina,ARG,ARG,121,39,0,0,0,0,0,,0
2023,United States of America,USA,USA,Argentina,ARG,ARG,5,11,0,0,0,0,0,,0
2023,Venezuela (Bolivarian Republic of),VEN,VEN,Argentina,ARG,ARG,316,1885,0,0,0,0,0,215541.0,0
2023,Yemen,YEM,YEM,Argentina,ARG,ARG,23,9,0,0,0,0,0,,0
2023,Stateless,STA,XXA,Argentina,ARG,ARG,0,0,0,0,0,22,0,,0
2023,Unknown,UKN,UNK,Argentina,ARG,ARG,640,39,0,0,0,0,16,,60765
2023,Afghanistan,AFG,AFG,Armenia,ARM,ARM,9,0,0,0,0,0,0,,0
2023,Algeria,ALG,DZA,Armenia,ARM,ARM,0,6,0,0,0,0,0,,0
2023,Egypt,ARE,EGY,Armenia,ARM,ARM,8,68,0,0,0,0,0,,0
2023,Azerbaijan,AZE,AZE,Armenia,ARM,ARM,143054,5,0,0,0,0,0,,0
2023,Congo,COB,COG,Armenia,ARM,ARM,5,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,COD,COD,Armenia,ARM,ARM,5,0,0,0,0,0,0,,0
2023,Cuba,CUB,CUB,Armenia,ARM,ARM,5,10,0,0,0,0,0,,0
2023,Palestinian,GAZ,PSE,Armenia,ARM,ARM,7,0,0,0,0,0,0,,0
2023,Georgia,GEO,GEO,Armenia,ARM,ARM,9,5,0,0,0,0,0,,0
2023,Haiti,HAI,HTI,Armenia,ARM,ARM,25,0,0,0,0,0,0,,0
2023,Cote d'Ivoire,ICO,CIV,Armenia,ARM,ARM,6,0,0,0,0,0,0,,0
2023,Iran (Islamic Rep. of),IRN,IRN,Armenia,ARM,ARM,169,190,0,0,0,0,0,,0
2023,Iraq,IRQ,IRQ,Armenia,ARM,ARM,1162,184,0,0,0,0,0,,0
2023,Jordan,JOR,JOR,Armenia,ARM,ARM,0,5,0,0,0,0,0,,0
2023,Lebanon,LEB,LBN,Armenia,ARM,ARM,26,5,0,0,0,0,0,,0
2023,Rep. of Moldova,MDA,MDA,Armenia,ARM,ARM,0,5,0,0,0,0,0,,0
2023,Morocco,MOR,MAR,Armenia,ARM,ARM,0,5,0,0,0,0,0,,0
2023,Myanmar,MYA,MMR,Armenia,ARM,ARM,9,0,0,0,0,0,0,,0
2023,Nigeria,NIG,NGA,Armenia,ARM,ARM,17,0,0,0,0,0,0,,0
2023,Pakistan,PAK,PAK,Armenia,ARM,ARM,8,0,0,0,0,0,0,,0
2023,Russian Federation,RUS,RUS,Armenia,ARM,ARM,0,40,0,0,0,0,0,,0
2023,Syrian Arab Rep.,SYR,SYR,Armenia,ARM,ARM,4906,13,0,0,0,0,0,,0
2023,Turkmenistan,TKM,TKM,Armenia,ARM,ARM,0,5,0,0,0,0,0,,0
2023,Türkiye,TUR,TUR,Armenia,ARM,ARM,24,18,0,0,0,0,0,,0
2023,Ukraine,UKR,UKR,Armenia,ARM,ARM,599,46,0,0,0,0,0,,0
2023,Yemen,YEM,YEM,Armenia,ARM,ARM,27,0,0,0,0,0,0,,0
2023,Stateless,STA,XXA,Armenia,ARM,ARM,0,0,0,0,0,520,0,,0
2023,Unknown,UKN,UNK,Armenia,ARM,ARM,0,5,0,0,0,0,0,,0
2023,Afghanistan,AFG,AFG,Australia,AUL,AUS,4280,2677,75,0,0,0,0,,0
2023,Albania,ALB,ALB,Australia,AUL,AUS,9,156,0,0,0,0,0,,0
2023,Algeria,ALG,DZA,Australia,AUL,AUS,9,127,0,0,0,0,0,,0
2023,Angola,ANG,AGO,Australia,AUL,AUS,0,23,0,0,0,0,0,,0
2023,Antigua and Barbuda,ANT,ATG,Australia,AUL,AUS,5,0,0,0,0,0,0,,0
2023,Egypt,ARE,EGY,Australia,AUL,AUS,146,256,0,0,0,0,0,,0
2023,Argentina,ARG,ARG,Australia,AUL,AUS,0,59,0,0,0,0,0,,0
2023,Armenia,ARM,ARM,Australia,AUL,AUS,0,33,0,0,0,0,0,,0
2023,Austria,AUS,AUT,Australia,AUL,AUS,0,7,0,0,0,0,0,,0
2023,Azerbaijan,AZE,AZE,Australia,AUL,AUS,0,35,0,0,0,0,0,,0
2023,Bahrain,BAH,BHR,Australia,AUL,AUS,6,8,0,0,0,0,0,,0
2023,Burundi,BDI,BDI,Australia,AUL,AUS,19,26,0,0,0,0,0,,0
2023,Belgium,BEL,BEL,Australia,AUL,AUS,0,11,0,0,0,0,0,,0
2023,Bangladesh,BGD,BGD,Australia,AUL,AUS,146,1348,0,0,0,0,0,,0
2023,Bhutan,BHU,BTN,Australia,AUL,AUS,5,27,0,0,0,0,0,,0
2023,Burkina Faso,BKF,BFA,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2023,Belarus,BLR,BLR,Australia,AUL,AUS,5,10,0,0,0,0,0,,0
2023,Bolivia (Plurinational State of),BOL,BOL,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2023,Botswana,BOT,BWA,Australia,AUL,AUS,0,12,0,0,0,0,0,,0
2023,Brazil,BRA,BRA,Australia,AUL,AUS,5,283,0,0,0,0,0,,0
2023,Brunei Darussalam,BRU,BRN,Australia,AUL,AUS,0,24,0,0,0,0,0,,0
2023,Bosnia and Herzegovina,BSN,BIH,Australia,AUL,AUS,0,6,0,0,0,0,0,,0
2023,Bulgaria,BUL,BGR,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2023,Cambodia,CAM,KHM,Australia,AUL,AUS,60,544,0,0,0,0,0,,0
2023,Canada,CAN,CAN,Australia,AUL,AUS,0,10,0,0,0,0,0,,0
2023,Central African Rep.,CAR,CAF,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2023,China,CHI,CHN,Australia,AUL,AUS,738,13207,0,0,0,0,0,,0
2023,Chile,CHL,CHL,Australia,AUL,AUS,12,66,0,0,0,0,0,,0
2023,Cameroon,CMR,CMR,Australia,AUL,AUS,26,44,0,0,0,0,0,,0
2023,Congo,COB,COG,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,COD,COD,Australia,AUL,AUS,31,65,0,0,0,0,0,,0
2023,Colombia,COL,COL,Australia,AUL,AUS,39,423,0,0,0,0,0,,0
2023,Cuba,CUB,CUB,Australia,AUL,AUS,0,19,0,0,0,0,0,,0
2023,Cyprus,CYP,CYP,Australia,AUL,AUS,0,6,0,0,0,0,0,,0
2023,Dominican Rep.,DOM,DOM,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2023,Ecuador,ECU,ECU,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2023,Eritrea,ERT,ERI,Australia,AUL,AUS,42,20,0,0,0,0,0,,0
2023,Estonia,EST,EST,Australia,AUL,AUS,5,5,0,0,0,0,0,,0
2023,Ethiopia,ETH,ETH,Australia,AUL,AUS,183,173,0,0,0,0,0,,0
2023,Fiji,FIJ,FJI,Australia,AUL,AUS,105,2411,0,0,0,0,0,,0
2023,Finland,FIN,FIN,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2023,France,FRA,FRA,Australia,AUL,AUS,0,23,0,0,0,0,0,,0
2023,Gabon,GAB,GAB,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2023,Gambia,GAM,GMB,Australia,AUL,AUS,5,0,0,0,0,0,0,,0
2023,Palestinian,GAZ,PSE,Australia,AUL,AUS,230,98,0,0,0,0,0,,0
2023,United Kingdom of Great Britain and Northern Ireland,GBR,GBR,Australia,AUL,AUS,7,90,0,0,0,0,0,,0
2023,Georgia,GEO,GEO,Australia,AUL,AUS,6,28,0,0,0,0,0,,0
2023,Germany,GFR,DEU,Australia,AUL,AUS,0,19,0,0,0,0,0,,0
2023,Ghana,GHA,GHA,Australia,AUL,AUS,34,143,0,0,0,0,0,,0
2023,Greece,GRE,GRC,Australia,AUL,AUS,0,42,0,0,0,0,0,,0
2023,Guinea,GUI,GIN,Australia,AUL,AUS,5,10,0,0,0,0,0,,0
2023,Haiti,HAI,HTI,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2023,"China, Hong Kong SAR",HKG,HKG,Australia,AUL,AUS,0,257,0,0,0,0,0,,0
2023,Croatia,HRV,HRV,Australia,AUL,AUS,6,5,0,0,0,0,0,,0
2023,Hungary,HUN,HUN,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2023,India,IND,IND,Australia,AUL,AUS,99,8181,0,0,0,0,0,,0
2023,Indonesia,INS,IDN,Australia,AUL,AUS,110,3095,0,0,0,0,0,,0
2023,Ireland,IRE,IRL,Australia,AUL,AUS,0,58,0,0,0,0,0,,0
2023,Iran (Islamic Rep. of),IRN,IRN,Australia,AUL,AUS,7187,2587,10,0,0,0,5,,0
2023,Iraq,IRQ,IRQ,Australia,AUL,AUS,1435,680,13,0,0,0,0,,0
2023,Israel,ISR,ISR,Australia,AUL,AUS,12,16,0,0,0,0,0,,0
2023,Italy,ITA,ITA,Australia,AUL,AUS,5,46,0,0,0,0,0,,0
2023,Jordan,JOR,JOR,Australia,AUL,AUS,54,183,0,0,0,0,0,,0
2023,Japan,JPN,JPN,Australia,AUL,AUS,0,26,0,0,0,0,0,,0
2023,Kazakhstan,KAZ,KAZ,Australia,AUL,AUS,5,15,0,0,0,0,0,,0
2023,Kenya,KEN,KEN,Australia,AUL,AUS,72,371,0,0,0,0,0,,0
2023,Kyrgyzstan,KGZ,KGZ,Australia,AUL,AUS,5,11,0,0,0,0,0,,0
2023,Kiribati,KIR,KIR,Australia,AUL,AUS,0,27,0,0,0,0,0,,0
2023,Rep. of Korea,KOR,KOR,Australia,AUL,AUS,13,403,0,0,0,0,0,,0
2023,Dem. People's Rep. of Korea,KRN,PRK,Australia,AUL,AUS,0,14,0,0,0,0,0,,0
2023,Kuwait,KUW,KWT,Australia,AUL,AUS,19,5,0,0,0,0,0,,0
2023,Lao People's Dem. Rep.,LAO,LAO,Australia,AUL,AUS,0,269,0,0,0,0,0,,0
2023,Liberia,LBR,LBR,Australia,AUL,AUS,17,21,0,0,0,0,0,,0
2023,Libya,LBY,LBY,Australia,AUL,AUS,66,41,0,0,0,0,0,,0
2023,Lebanon,LEB,LBN,Australia,AUL,AUS,197,1018,0,0,0,0,0,,0
2023,Sri Lanka,LKA,LKA,Australia,AUL,AUS,2254,1961,0,0,0,0,0,,0
2023,North Macedonia,MCD,MKD,Australia,AUL,AUS,5,147,0,0,0,0,0,,0
2023,Rep. of Moldova,MDA,MDA,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2023,Maldives,MDV,MDV,Australia,AUL,AUS,9,5,0,0,0,0,0,,0
2023,Mexico,MEX,MEX,Australia,AUL,AUS,15,29,0,0,0,0,0,,0
2023,Malaysia,MLS,MYS,Australia,AUL,AUS,353,16424,0,0,0,0,0,,0
2023,Malawi,MLW,MWI,Australia,AUL,AUS,0,10,0,0,0,0,0,,0
2023,Mongolia,MNG,MNG,Australia,AUL,AUS,10,478,0,0,0,0,0,,0
2023,Morocco,MOR,MAR,Australia,AUL,AUS,8,24,0,0,0,0,0,,0
2023,Mozambique,MOZ,MOZ,Australia,AUL,AUS,5,6,0,0,0,0,0,,0
